date,Weekday,WeekdayNum,AvgHintLength,AvgAnswerLength,NumHints,NumOneWordHints,BlockDensity,OtherPuzAns,PctPNC,PctWP
1998-01-08,Thursday,3,16.371794871794872,4.846153846153846,78,13,16.0,6825,20.512820512820515,0.0
1998-01-09,Friday,4,17.114285714285714,5.514285714285714,70,7,14.22222222222222,4550,25.714285714285715,1.4285714285714286
1998-01-10,Saturday,5,17.264705882352942,5.705882352941177,68,7,13.777777777777779,2963,39.705882352941174,0.0
1998-01-11,Sunday,6,14.485714285714286,5.328571428571428,140,42,15.419501133786843,8232,17.142857142857142,6.428571428571429
1998-01-12,Monday,0,17.05263157894737,4.7631578947368425,76,13,19.55555555555556,5938,28.94736842105263,6.578947368421052
1998-01-13,Tuesday,1,14.526315789473685,4.921052631578948,76,24,16.88888888888889,5252,26.31578947368421,0.0
1998-01-14,Wednesday,2,15.578947368421053,4.868421052631579,76,10,17.77777777777778,5797,21.05263157894737,5.2631578947368425
1998-01-15,Thursday,3,16.013157894736842,4.973684210526316,76,16,16.0,4744,25.0,0.0
1998-01-16,Friday,4,14.814285714285715,5.3428571428571425,70,13,16.888888888888893,4948,17.142857142857142,4.285714285714286
1998-01-17,Saturday,5,15.402777777777779,5.333333333333333,72,17,14.666666666666666,3614,25.0,4.166666666666667
1998-01-18,Sunday,6,15.701219512195122,5.378048780487805,164,34,16.6351606805293,11153,26.829268292682926,4.2682926829268295
1998-01-19,Monday,0,15.58974358974359,4.743589743589744,78,17,17.77777777777778,6836,17.94871794871795,0.0
1998-01-20,Tuesday,1,15.897435897435898,4.794871794871795,78,15,16.88888888888889,6866,24.358974358974358,0.0
1998-01-21,Wednesday,2,14.423076923076923,4.794871794871795,78,21,16.88888888888889,6525,25.641025641025642,0.0
1998-01-22,Thursday,3,16.23076923076923,4.897435897435898,78,22,15.111111111111109,6647,21.794871794871796,0.0
1998-01-23,Friday,4,14.25,5.361111111111111,72,21,14.222222222222225,4211,25.0,4.166666666666667
1998-01-24,Saturday,5,15.359375,6.09375,64,14,13.333333333333332,3273,25.0,3.125
1998-01-25,Sunday,6,16.58695652173913,5.318840579710145,138,27,16.78004535147392,8665,21.014492753623188,7.246376811594203
1998-01-26,Monday,0,13.85897435897436,4.743589743589744,78,21,17.77777777777778,5140,23.076923076923077,0.0
1998-01-27,Tuesday,1,14.58974358974359,4.846153846153846,78,13,16.0,6538,12.820512820512821,1.2820512820512822
1998-01-28,Wednesday,2,15.723684210526315,4.868421052631579,76,18,17.77777777777778,7119,17.105263157894736,6.578947368421052
1998-01-29,Thursday,3,16.42105263157895,4.973684210526316,76,11,16.0,5866,30.263157894736842,1.3157894736842106
1998-01-30,Friday,4,16.214285714285715,5.457142857142857,70,9,15.111111111111112,4837,15.714285714285714,2.857142857142857
1998-01-31,Saturday,5,13.791666666666666,5.222222222222222,72,19,16.444444444444446,4261,20.833333333333332,4.166666666666667
1998-02-01,Sunday,6,16.76086956521739,5.405797101449275,138,19,15.419501133786849,7671,24.63768115942029,1.4492753623188406
1998-02-02,Monday,0,15.73076923076923,4.743589743589744,78,11,17.77777777777778,8391,25.641025641025642,0.0
1998-02-03,Tuesday,1,15.736842105263158,4.921052631578948,76,12,16.88888888888889,5979,17.105263157894736,6.578947368421052
1998-02-04,Wednesday,2,15.756410256410257,4.82051282051282,78,13,16.44444444444444,5220,25.641025641025642,2.5641025641025643
1998-02-05,Thursday,3,13.807692307692308,4.846153846153846,78,20,16.0,5769,25.641025641025642,6.410256410256411
1998-02-06,Friday,4,16.135135135135137,5.108108108108108,74,15,16.0,4547,22.972972972972972,1.3513513513513513
1998-02-07,Saturday,5,17.5,5.685714285714286,70,11,11.555555555555554,2773,31.428571428571427,2.857142857142857
1998-02-08,Sunday,6,16.86231884057971,5.3478260869565215,138,18,16.326530612244895,8105,21.014492753623188,5.797101449275362
1998-02-09,Monday,0,15.333333333333334,4.846153846153846,78,19,16.0,5710,20.512820512820515,0.0
1998-02-10,Tuesday,1,17.0,4.846153846153846,78,5,16.0,6768,28.205128205128204,0.0
1998-02-11,Wednesday,2,15.43421052631579,4.868421052631579,76,18,17.77777777777778,6787,18.42105263157895,2.6315789473684212
1998-02-12,Thursday,3,13.987179487179487,4.743589743589744,78,14,17.77777777777778,7467,15.384615384615385,8.974358974358974
1998-02-13,Friday,4,14.885714285714286,5.457142857142857,70,19,15.111111111111112,3408,21.428571428571427,0.0
1998-02-14,Saturday,5,17.151515151515152,6.03030303030303,66,12,11.555555555555555,2945,21.21212121212121,7.575757575757576
1998-02-15,Sunday,6,16.007142857142856,5.185714285714286,140,28,17.687074829931976,9310,26.428571428571427,2.142857142857143
1998-02-16,Monday,0,15.897435897435898,4.794871794871795,78,12,16.88888888888889,6628,19.23076923076923,1.2820512820512822
1998-02-17,Tuesday,1,16.602564102564102,4.794871794871795,78,11,16.88888888888889,5052,26.923076923076923,1.2820512820512822
1998-02-18,Wednesday,2,15.935897435897436,4.794871794871795,78,11,16.88888888888889,4824,28.205128205128204,1.2820512820512822
1998-02-19,Thursday,3,15.45945945945946,5.054054054054054,74,21,16.88888888888889,5649,20.27027027027027,1.3513513513513513
1998-02-20,Friday,4,16.055555555555557,5.388888888888889,72,13,13.777777777777775,5949,25.0,2.7777777777777777
1998-02-21,Saturday,5,16.13888888888889,5.416666666666667,72,15,13.333333333333332,4688,16.666666666666668,4.166666666666667
1998-02-22,Sunday,6,18.435714285714287,5.242857142857143,140,16,16.78004535147392,6785,31.428571428571427,7.142857142857143
1998-02-23,Monday,0,14.717948717948717,4.743589743589744,78,13,17.77777777777778,6787,23.076923076923077,0.0
1998-02-24,Tuesday,1,15.75,4.921052631578948,76,14,16.88888888888889,5127,26.31578947368421,1.3157894736842106
1998-02-25,Wednesday,2,15.407894736842104,4.921052631578948,76,15,16.88888888888889,5510,32.89473684210526,1.3157894736842106
1998-02-26,Thursday,3,16.04054054054054,5.108108108108108,74,10,16.0,4811,17.56756756756757,0.0
1998-02-27,Friday,4,15.166666666666666,5.444444444444445,72,19,12.888888888888888,3963,22.22222222222222,4.166666666666667
1998-02-28,Saturday,5,14.72972972972973,5.054054054054054,74,19,16.88888888888889,5747,25.675675675675677,4.054054054054054
1998-03-01,Sunday,6,15.911764705882353,5.367647058823529,136,25,17.233560090702948,7310,24.264705882352942,7.352941176470588
1998-03-02,Monday,0,16.38157894736842,4.973684210526316,76,15,16.0,5719,23.68421052631579,5.2631578947368425
1998-03-03,Tuesday,1,15.64102564102564,4.6923076923076925,78,14,18.66666666666667,7225,24.358974358974358,1.2820512820512822
1998-03-04,Wednesday,2,15.364864864864865,5.216216216216216,74,17,14.222222222222223,5520,21.62162162162162,0.0
1998-03-05,Thursday,3,16.12162162162162,5.108108108108108,74,13,16.0,5009,31.08108108108108,0.0
1998-03-06,Friday,4,15.4,5.428571428571429,70,13,15.555555555555562,3367,18.571428571428573,2.857142857142857
1998-03-07,Saturday,5,14.614285714285714,5.485714285714286,70,19,14.666666666666664,3556,14.285714285714286,4.285714285714286
1998-03-08,Sunday,6,14.97887323943662,5.253521126760563,142,21,15.419501133786845,8167,16.901408450704224,6.338028169014085
1998-03-09,Monday,0,15.41025641025641,4.794871794871795,78,9,16.88888888888889,6927,26.923076923076923,0.0
1998-03-10,Tuesday,1,16.324324324324323,5.054054054054054,74,9,16.88888888888889,6564,27.027027027027028,1.3513513513513513
1998-03-11,Wednesday,2,15.171052631578947,4.921052631578948,76,13,16.88888888888889,5566,31.57894736842105,3.9473684210526314
1998-03-12,Thursday,3,16.08108108108108,5.162162162162162,74,15,15.11111111111111,3688,27.027027027027028,0.0
1998-03-13,Friday,4,14.958333333333334,5.194444444444445,72,19,16.88888888888889,4231,15.277777777777779,1.3888888888888888
1998-03-14,Saturday,5,15.71875,5.9375,64,17,15.555555555555555,2429,15.625,1.5625
1998-03-15,Sunday,6,18.757142857142856,5.242857142857143,140,23,16.78004535147392,9230,36.42857142857143,6.428571428571429
1998-03-16,Monday,0,16.602564102564102,4.846153846153846,78,9,16.0,7367,24.358974358974358,0.0
1998-03-17,Tuesday,1,17.743243243243242,5.108108108108108,74,7,16.0,5089,29.72972972972973,0.0
1998-03-18,Wednesday,2,14.195121951219512,4.951219512195122,82,20,17.777777777777775,5053,24.390243902439025,1.2195121951219512
1998-03-19,Thursday,3,14.653846153846153,4.897435897435898,78,12,15.111111111111109,6884,20.512820512820515,10.256410256410257
1998-03-20,Friday,4,15.86111111111111,5.444444444444445,72,9,12.888888888888888,7078,25.0,11.11111111111111
1998-03-21,Saturday,5,15.528571428571428,5.457142857142857,70,17,15.111111111111112,3573,17.142857142857142,2.857142857142857
1998-03-22,Sunday,6,17.448529411764707,5.529411764705882,136,19,14.73922902494331,6900,22.794117647058822,3.676470588235294
1998-03-23,Monday,0,15.935897435897436,4.743589743589744,78,12,17.77777777777778,7894,26.923076923076923,1.2820512820512822
1998-03-24,Tuesday,1,16.064102564102566,4.794871794871795,78,6,16.88888888888889,5988,23.076923076923077,0.0
1998-03-25,Wednesday,2,16.71794871794872,4.769230769230769,78,15,17.333333333333332,6513,24.358974358974358,6.410256410256411
1998-03-26,Thursday,3,15.25,5.026315789473684,76,19,15.111111111111109,5074,34.21052631578947,6.578947368421052
1998-03-27,Friday,4,17.13888888888889,5.194444444444445,72,11,16.88888888888889,4546,31.944444444444443,5.555555555555555
1998-03-28,Saturday,5,13.833333333333334,5.757575757575758,66,22,15.555555555555557,3440,21.21212121212121,3.0303030303030303
1998-03-29,Sunday,6,15.077464788732394,5.253521126760563,142,31,18.36734693877551,7746,25.35211267605634,2.112676056338028
1998-03-30,Monday,0,16.56578947368421,4.868421052631579,76,6,17.77777777777778,5256,25.0,0.0
1998-03-31,Tuesday,1,15.131578947368421,4.973684210526316,76,19,16.0,6295,35.526315789473685,2.6315789473684212
1998-04-01,Wednesday,2,13.144736842105264,4.973684210526316,76,27,16.0,5642,27.63157894736842,1.3157894736842106
1998-04-02,Thursday,3,16.75,5.166666666666667,72,10,17.33333333333334,5229,30.555555555555557,4.166666666666667
1998-04-03,Friday,4,18.0,6.161290322580645,62,7,15.111111111111109,2739,29.032258064516128,0.0
1998-04-04,Saturday,5,14.32857142857143,5.571428571428571,70,18,13.333333333333336,2795,11.428571428571429,1.4285714285714286
1998-04-05,Sunday,6,16.00735294117647,5.455882352941177,136,31,15.873015873015872,7622,20.58823529411765,7.352941176470588
1998-04-06,Monday,0,15.551282051282051,4.846153846153846,78,19,16.0,7117,23.076923076923077,2.5641025641025643
1998-04-07,Tuesday,1,14.602564102564102,4.846153846153846,78,13,16.0,6168,35.8974358974359,0.0
1998-04-08,Wednesday,2,16.192307692307693,4.82051282051282,78,9,16.44444444444444,6748,28.205128205128204,1.2820512820512822
1998-04-09,Thursday,3,16.45945945945946,5.0,74,12,17.777777777777775,5842,25.675675675675677,1.3513513513513513
1998-04-10,Friday,4,15.430555555555555,5.472222222222222,72,16,12.444444444444445,4374,16.666666666666668,4.166666666666667
1998-04-11,Saturday,5,17.029411764705884,5.5588235294117645,68,11,16.0,3546,27.941176470588236,1.4705882352941178
1998-04-12,Sunday,6,16.391304347826086,5.2898550724637685,138,28,17.233560090702948,8507,26.08695652173913,5.797101449275362
1998-04-13,Monday,0,15.948717948717949,4.794871794871795,78,17,16.88888888888889,7346,17.94871794871795,0.0
1998-04-14,Tuesday,1,15.884615384615385,4.743589743589744,78,12,17.77777777777778,5800,28.205128205128204,3.8461538461538463
1998-04-15,Wednesday,2,15.461538461538462,4.743589743589744,78,12,17.77777777777778,7374,17.94871794871795,3.8461538461538463
1998-04-16,Thursday,3,15.375,5.194444444444445,72,17,16.88888888888889,4471,20.833333333333332,2.7777777777777777
1998-04-17,Friday,4,16.757142857142856,5.3428571428571425,70,15,16.888888888888893,5523,22.857142857142858,4.285714285714286
1998-04-18,Saturday,5,17.166666666666668,5.636363636363637,66,9,17.333333333333336,3639,22.727272727272727,0.0
1998-04-19,Sunday,6,15.442857142857143,5.128571428571429,140,33,18.59410430839003,8994,17.142857142857142,9.285714285714286
1998-04-20,Monday,0,17.17948717948718,4.846153846153846,78,10,16.0,5511,33.333333333333336,0.0
1998-04-21,Tuesday,1,16.358974358974358,4.794871794871795,78,13,16.88888888888889,6314,26.923076923076923,1.2820512820512822
1998-04-22,Wednesday,2,17.039473684210527,5.026315789473684,76,12,15.111111111111109,4726,22.36842105263158,2.6315789473684212
1998-04-23,Thursday,3,15.776315789473685,4.973684210526316,76,16,16.0,5001,31.57894736842105,7.894736842105263
1998-04-24,Friday,4,16.714285714285715,5.457142857142857,70,11,15.111111111111112,7140,22.857142857142858,10.0
1998-04-25,Saturday,5,16.34722222222222,5.388888888888889,72,13,13.777777777777775,3156,23.61111111111111,1.3888888888888888
1998-04-26,Sunday,6,16.816901408450704,5.169014084507042,142,20,16.780045351473923,8540,26.056338028169016,8.450704225352112
1998-04-27,Monday,0,15.935897435897436,4.743589743589744,78,16,17.77777777777778,7839,24.358974358974358,0.0
1998-04-28,Tuesday,1,16.43421052631579,5.026315789473684,76,12,15.111111111111109,6221,32.89473684210526,1.3157894736842106
1998-04-29,Wednesday,2,15.013157894736842,5.078947368421052,76,11,14.222222222222223,6981,28.94736842105263,3.9473684210526314
1998-04-30,Thursday,3,16.205128205128204,4.897435897435898,78,10,15.111111111111109,6866,26.923076923076923,1.2820512820512822
1998-05-01,Friday,4,16.928571428571427,5.514285714285714,70,6,14.22222222222222,4537,25.714285714285715,2.857142857142857
1998-05-02,Saturday,5,15.402777777777779,5.25,72,22,16.0,4814,20.833333333333332,1.3888888888888888
1998-05-03,Sunday,6,15.922535211267606,5.056338028169014,142,20,18.59410430839003,9901,23.943661971830984,2.112676056338028
1998-05-04,Monday,0,16.894736842105264,4.921052631578948,76,18,16.88888888888889,5010,22.36842105263158,0.0
1998-05-05,Tuesday,1,15.666666666666666,4.846153846153846,78,19,16.0,6342,24.358974358974358,0.0
1998-05-06,Wednesday,2,15.474358974358974,4.794871794871795,78,8,16.88888888888889,6179,29.487179487179485,1.2820512820512822
1998-05-07,Thursday,3,15.157894736842104,5.078947368421052,76,16,14.222222222222223,5149,22.36842105263158,2.6315789473684212
1998-05-08,Friday,4,15.0,5.416666666666667,72,14,13.333333333333332,4900,18.055555555555557,4.166666666666667
1998-05-09,Saturday,5,15.458333333333334,5.472222222222222,72,18,12.444444444444445,3108,19.444444444444443,6.944444444444445
1998-05-10,Sunday,6,15.164285714285715,5.314285714285714,140,21,15.646258503401363,8042,20.0,8.571428571428571
1998-05-11,Monday,0,14.820512820512821,4.794871794871795,78,17,16.88888888888889,7008,23.076923076923077,2.5641025641025643
1998-05-12,Tuesday,1,15.26923076923077,4.794871794871795,78,16,16.88888888888889,5671,32.05128205128205,1.2820512820512822
1998-05-13,Wednesday,2,15.961538461538462,4.743589743589744,78,12,17.77777777777778,5627,26.923076923076923,2.5641025641025643
1998-05-14,Thursday,3,18.930555555555557,5.361111111111111,72,10,14.222222222222225,4227,33.333333333333336,1.3888888888888888
1998-05-15,Friday,4,16.61764705882353,5.647058823529412,68,14,14.666666666666666,2404,19.11764705882353,7.352941176470588
1998-05-16,Saturday,5,15.557142857142857,5.514285714285714,70,12,14.22222222222222,3745,22.857142857142858,2.857142857142857
1998-05-17,Sunday,6,15.462962962962964,5.271604938271605,162,31,19.28166351606805,10932,20.987654320987655,2.4691358024691357
1998-05-18,Monday,0,17.87837837837838,5.216216216216216,74,9,14.222222222222223,4391,22.972972972972972,0.0
1998-05-19,Tuesday,1,17.076923076923077,4.794871794871795,78,10,16.88888888888889,6602,20.512820512820515,2.5641025641025643
1998-05-20,Wednesday,2,15.583333333333334,5.222222222222222,72,17,16.444444444444446,3588,22.22222222222222,1.3888888888888888
1998-05-21,Thursday,3,16.11842105263158,4.973684210526316,76,12,16.0,5098,25.0,7.894736842105263
1998-05-22,Friday,4,16.944444444444443,5.333333333333333,72,11,14.666666666666666,3303,25.0,5.555555555555555
1998-05-23,Saturday,5,15.152777777777779,5.361111111111111,72,20,14.222222222222225,4244,15.277777777777779,2.7777777777777777
1998-05-24,Sunday,6,16.12857142857143,5.242857142857143,140,31,16.78004535147392,9265,24.285714285714285,6.428571428571429
1998-05-25,Monday,0,15.423076923076923,4.871794871794871,78,17,15.555555555555562,6379,26.923076923076923,2.5641025641025643
1998-05-26,Tuesday,1,15.91025641025641,4.6923076923076925,78,17,18.66666666666667,6623,30.76923076923077,0.0
1998-05-27,Wednesday,2,16.794871794871796,4.846153846153846,78,8,16.0,5114,29.487179487179485,0.0
1998-05-28,Thursday,3,15.935897435897436,4.846153846153846,78,17,16.0,6336,34.61538461538461,3.8461538461538463
1998-05-29,Friday,4,16.485294117647058,5.676470588235294,68,13,14.222222222222221,2677,27.941176470588236,2.9411764705882355
1998-05-30,Saturday,5,15.514285714285714,5.628571428571429,70,14,12.444444444444446,3383,18.571428571428573,1.4285714285714286
1998-05-31,Sunday,6,16.922535211267604,5.112676056338028,142,27,17.687074829931976,9186,25.35211267605634,8.450704225352112
1998-06-01,Monday,0,16.67948717948718,4.6923076923076925,78,17,18.66666666666667,5988,28.205128205128204,3.8461538461538463
1998-06-02,Tuesday,1,15.615384615384615,4.846153846153846,78,15,16.0,5713,24.358974358974358,0.0
1998-06-03,Wednesday,2,15.85897435897436,4.846153846153846,78,8,16.0,5619,29.487179487179485,8.974358974358974
1998-06-04,Thursday,3,17.06756756756757,5.108108108108108,74,17,16.0,4163,29.72972972972973,2.7027027027027026
1998-06-05,Friday,4,16.7,5.628571428571429,70,11,12.444444444444446,2946,24.285714285714285,4.285714285714286
1998-06-06,Saturday,5,16.166666666666668,5.388888888888889,72,17,13.777777777777775,3579,18.055555555555557,1.3888888888888888
1998-06-07,Sunday,6,14.557142857142857,5.185714285714286,140,28,17.687074829931976,9664,25.714285714285715,1.4285714285714286
1998-06-08,Monday,0,16.63157894736842,4.973684210526316,76,8,16.0,5442,22.36842105263158,0.0
1998-06-09,Tuesday,1,15.736842105263158,4.921052631578948,76,16,16.88888888888889,4597,31.57894736842105,1.3157894736842106
1998-06-10,Wednesday,2,16.657894736842106,4.921052631578948,76,14,16.88888888888889,7024,28.94736842105263,0.0
1998-06-11,Thursday,3,14.846153846153847,5.051282051282051,78,24,17.77777777777778,5732,15.384615384615385,5.128205128205129
1998-06-12,Friday,4,19.91176470588235,5.705882352941177,68,6,13.777777777777779,2626,29.41176470588235,2.9411764705882355
1998-06-13,Saturday,5,14.485714285714286,5.6,70,12,12.88888888888889,2719,18.571428571428573,5.714285714285714
1998-06-14,Sunday,6,17.35,5.285714285714286,140,25,16.099773242630388,8760,28.571428571428573,8.571428571428571
1998-06-15,Monday,0,15.092105263157896,5.026315789473684,76,8,15.111111111111109,5398,22.36842105263158,5.2631578947368425
1998-06-16,Tuesday,1,16.243589743589745,4.769230769230769,78,10,17.333333333333332,6197,28.205128205128204,1.2820512820512822
1998-06-17,Wednesday,2,15.14102564102564,4.794871794871795,78,16,16.88888888888889,5710,23.076923076923077,1.2820512820512822
1998-06-18,Thursday,3,15.473684210526315,4.921052631578948,76,20,16.88888888888889,5942,30.263157894736842,1.3157894736842106
1998-06-19,Friday,4,16.041666666666668,5.25,72,15,16.0,4114,15.277777777777779,1.3888888888888888
1998-06-20,Saturday,5,16.02777777777778,5.305555555555555,72,13,15.11111111111111,3771,18.055555555555557,8.333333333333334
1998-06-21,Sunday,6,14.528985507246377,5.260869565217392,138,20,17.687074829931976,7864,26.08695652173913,3.6231884057971016
1998-06-22,Monday,0,16.076923076923077,4.743589743589744,78,17,17.77777777777778,5968,25.641025641025642,0.0
1998-06-23,Tuesday,1,15.394736842105264,4.973684210526316,76,8,16.0,6229,18.42105263157895,0.0
1998-06-24,Wednesday,2,14.118421052631579,4.868421052631579,76,17,17.77777777777778,6027,15.789473684210526,6.578947368421052
1998-06-25,Thursday,3,16.81081081081081,5.0,74,13,17.777777777777775,6745,21.62162162162162,0.0
1998-06-26,Friday,4,17.78787878787879,5.96969696969697,66,11,12.444444444444445,2957,21.21212121212121,3.0303030303030303
1998-06-27,Saturday,5,16.61111111111111,5.305555555555555,72,15,15.11111111111111,3976,31.944444444444443,1.3888888888888888
1998-06-28,Sunday,6,16.75,5.257142857142857,140,27,16.553287981859413,8297,17.142857142857142,4.285714285714286
1998-06-29,Monday,0,14.256410256410257,4.6923076923076925,78,16,18.66666666666667,6968,19.23076923076923,0.0
1998-06-30,Tuesday,1,14.973684210526315,4.973684210526316,76,18,16.0,6227,25.0,0.0
1998-07-01,Wednesday,2,16.41025641025641,4.794871794871795,78,10,16.88888888888889,5913,24.358974358974358,6.410256410256411
1998-07-02,Thursday,3,16.7972972972973,5.054054054054054,74,12,16.88888888888889,5387,24.324324324324323,5.405405405405405
1998-07-03,Friday,4,16.728571428571428,5.571428571428571,70,10,13.333333333333336,4290,11.428571428571429,12.857142857142858
1998-07-04,Saturday,5,16.271428571428572,5.571428571428571,70,15,13.333333333333336,3151,24.285714285714285,2.857142857142857
1998-07-05,Sunday,6,16.392857142857142,5.128571428571429,140,31,18.59410430839003,7511,20.0,6.428571428571429
1998-07-06,Monday,0,15.342105263157896,4.868421052631579,76,20,17.77777777777778,6691,21.05263157894737,0.0
1998-07-07,Tuesday,1,15.75,4.973684210526316,76,11,16.0,5876,26.31578947368421,2.6315789473684212
1998-07-08,Wednesday,2,15.756410256410257,4.743589743589744,78,13,17.77777777777778,5649,24.358974358974358,3.8461538461538463
1998-07-09,Thursday,3,16.85135135135135,5.054054054054054,74,15,16.88888888888889,4903,17.56756756756757,2.7027027027027026
1998-07-10,Friday,4,17.555555555555557,5.333333333333333,72,10,14.666666666666666,3448,31.944444444444443,4.166666666666667
1998-07-11,Saturday,5,17.83823529411765,5.735294117647059,68,14,13.333333333333334,3435,20.58823529411765,2.9411764705882355
1998-07-12,Sunday,6,16.15714285714286,5.185714285714286,140,30,17.687074829931976,7888,26.428571428571427,5.0
1998-07-13,Monday,0,16.871794871794872,4.743589743589744,78,13,17.77777777777778,5697,20.512820512820515,0.0
1998-07-14,Tuesday,1,17.46153846153846,4.846153846153846,78,10,16.0,5768,30.76923076923077,0.0
1998-07-15,Wednesday,2,15.807692307692308,4.82051282051282,78,14,16.44444444444444,6347,30.76923076923077,8.974358974358974
1998-07-16,Thursday,3,15.223684210526315,5.0,76,22,15.55555555555556,5705,25.0,1.3157894736842106
1998-07-17,Friday,4,16.257575757575758,5.818181818181818,66,10,14.666666666666666,2705,24.242424242424242,0.0
1998-07-18,Saturday,5,14.625,5.277777777777778,72,19,15.555555555555555,3835,11.11111111111111,6.944444444444445
1998-07-19,Sunday,6,16.05,5.3,140,18,15.873015873015873,7447,22.857142857142858,6.428571428571429
1998-07-20,Monday,0,15.670731707317072,4.463414634146342,82,15,18.666666666666668,7696,34.146341463414636,0.0
1998-07-21,Tuesday,1,15.797297297297296,5.054054054054054,74,14,16.88888888888889,5740,22.972972972972972,1.3513513513513513
1998-07-22,Wednesday,2,17.307692307692307,4.846153846153846,78,9,16.0,5625,28.205128205128204,1.2820512820512822
1998-07-23,Thursday,3,17.32051282051282,4.794871794871795,78,12,16.88888888888889,6790,23.076923076923077,3.8461538461538463
1998-07-24,Friday,4,16.71212121212121,6.181818181818182,66,14,9.333333333333336,1975,21.21212121212121,0.0
1998-07-25,Saturday,5,17.928571428571427,5.4,70,11,16.0,3739,27.142857142857142,1.4285714285714286
1998-07-26,Sunday,6,15.07857142857143,5.271428571428571,140,21,16.326530612244895,9693,18.571428571428573,8.571428571428571
1998-07-27,Monday,0,15.43421052631579,4.921052631578948,76,16,16.88888888888889,5839,19.736842105263158,0.0
1998-07-28,Tuesday,1,16.307692307692307,4.794871794871795,78,15,16.88888888888889,7390,30.76923076923077,0.0
1998-07-29,Wednesday,2,14.722222222222221,5.25,72,17,16.0,5317,13.88888888888889,1.3888888888888888
1998-07-30,Thursday,3,16.41891891891892,5.054054054054054,74,11,16.88888888888889,4358,27.027027027027028,0.0
1998-07-31,Friday,4,13.928571428571429,5.571428571428571,70,17,13.333333333333336,3050,12.857142857142858,4.285714285714286
1998-08-01,Saturday,5,16.66176470588235,5.5588235294117645,68,18,16.0,3060,25.0,0.0
1998-08-02,Sunday,6,16.735714285714284,5.242857142857143,140,28,16.78004535147392,9909,32.142857142857146,0.7142857142857143
1998-08-03,Monday,0,16.263157894736842,5.026315789473684,76,8,15.111111111111109,5815,25.0,1.3157894736842106
1998-08-04,Tuesday,1,15.794871794871796,4.794871794871795,78,7,16.88888888888889,5942,20.512820512820515,2.5641025641025643
1998-08-05,Wednesday,2,14.987179487179487,4.846153846153846,78,20,16.0,6083,17.94871794871795,1.2820512820512822
1998-08-06,Thursday,3,15.45945945945946,5.162162162162162,74,14,15.11111111111111,4082,31.08108108108108,0.0
1998-08-07,Friday,4,18.796875,6.03125,64,5,14.222222222222225,2683,32.8125,0.0
1998-08-08,Saturday,5,18.242424242424242,5.878787878787879,66,11,13.777777777777777,2830,22.727272727272727,1.5151515151515151
1998-08-09,Sunday,6,17.357664233576642,5.372262773722627,137,25,16.099773242630388,6911,29.927007299270073,2.18978102189781
1998-08-10,Monday,0,16.92105263157895,4.973684210526316,76,12,16.0,6475,27.63157894736842,1.3157894736842106
1998-08-11,Tuesday,1,16.012820512820515,4.743589743589744,78,11,17.77777777777778,7039,23.076923076923077,5.128205128205129
1998-08-12,Wednesday,2,15.717948717948717,4.743589743589744,78,12,17.77777777777778,6310,25.641025641025642,1.2820512820512822
1998-08-13,Thursday,3,16.105263157894736,4.921052631578948,76,8,16.88888888888889,5364,14.473684210526315,9.210526315789474
1998-08-14,Friday,4,15.214285714285714,5.514285714285714,70,17,14.22222222222222,4338,21.428571428571427,1.4285714285714286
1998-08-15,Saturday,5,16.944444444444443,5.305555555555555,72,14,15.11111111111111,4952,20.833333333333332,2.7777777777777777
1998-08-16,Sunday,6,16.323943661971832,5.197183098591549,142,23,16.326530612244895,8602,26.760563380281692,3.5211267605633805
1998-08-17,Monday,0,16.294871794871796,4.794871794871795,78,14,16.88888888888889,6544,28.205128205128204,0.0
1998-08-18,Tuesday,1,15.73076923076923,4.743589743589744,78,10,17.77777777777778,7195,20.512820512820515,3.8461538461538463
1998-08-19,Wednesday,2,15.166666666666666,5.333333333333333,78,17,18.22222222222222,5715,16.666666666666668,0.0
1998-08-20,Thursday,3,15.486842105263158,4.921052631578948,76,14,16.88888888888889,7423,22.36842105263158,5.2631578947368425
1998-08-21,Friday,4,15.257142857142858,5.457142857142857,70,14,15.111111111111112,5105,22.857142857142858,4.285714285714286
1998-08-22,Saturday,5,15.557142857142857,5.457142857142857,70,13,15.111111111111112,4536,22.857142857142858,1.4285714285714286
1998-08-23,Sunday,6,15.685714285714285,5.242857142857143,140,34,16.78004535147392,8873,23.571428571428573,5.0
1998-08-24,Monday,0,16.897435897435898,4.743589743589744,78,10,17.77777777777778,6239,20.512820512820515,0.0
1998-08-25,Tuesday,1,15.538461538461538,4.794871794871795,78,9,16.88888888888889,5345,39.743589743589745,0.0
1998-08-26,Wednesday,2,15.81578947368421,4.921052631578948,76,12,16.88888888888889,4979,31.57894736842105,3.9473684210526314
1998-08-27,Thursday,3,16.91891891891892,4.945945945945946,74,10,18.666666666666668,5402,22.972972972972972,4.054054054054054
1998-08-28,Friday,4,15.957142857142857,5.571428571428571,70,12,13.333333333333336,4428,14.285714285714286,5.714285714285714
1998-08-29,Saturday,5,17.764705882352942,5.5,68,11,16.88888888888889,2712,25.0,2.9411764705882355
1998-08-30,Sunday,6,14.82857142857143,5.257142857142857,140,26,16.553287981859413,10547,17.857142857142858,7.142857142857143
1998-08-31,Monday,0,17.842105263157894,4.815789473684211,76,9,18.66666666666667,6989,28.94736842105263,1.3157894736842106
