date,Weekday,OtherPuzAns,BlockDensity,AvgHintLength,AvgAnswerLength,NumHints,NumOneWordHints,PctOneWdHints,PctPerplex,WeekdayNum,NumRepeatedAnswers,CumTotalAnswers,NumRepeatedAnswers_Norm
2001-03-03,Saturday,47.05555555555556,14.222222222222225,15.791666666666666,5.361111111111111,72,16,22.22222222222222,1.3888888888888888,5,63,54521,1.604886190642138e-05
2001-03-04,Sunday,67.65,17.233560090702948,17.357142857142858,5.214285714285714,140,22,15.714285714285714,2.857142857142857,6,121,54530,1.584972885174609e-05
2001-03-05,Monday,88.8157894736842,16.88888888888889,16.68421052631579,4.921052631578948,76,5,6.578947368421052,1.3157894736842104,0,67,54549,1.616123022178997e-05
2001-03-06,Tuesday,66.4342105263158,16.444444444444443,16.513157894736842,4.947368421052632,76,5,6.578947368421052,0.0,1,66,54558,1.5917391631503703e-05
2001-03-07,Wednesday,93.97297297297297,16.0,15.445945945945946,5.108108108108108,74,9,12.162162162162163,1.3513513513513513,2,62,54568,1.535401403455941e-05
2001-03-08,Thursday,51.3421052631579,16.88888888888889,17.342105263157894,5.447368421052632,76,8,10.526315789473683,6.578947368421052,3,64,54580,1.5428824902123394e-05
2001-03-09,Friday,49.48529411764706,14.222222222222221,15.397058823529411,5.676470588235294,68,16,23.52941176470588,1.4705882352941175,4,53,54592,1.4277032618440108e-05
2001-03-10,Saturday,63.55555555555556,12.888888888888888,17.916666666666668,5.444444444444445,72,11,15.277777777777779,1.3888888888888888,5,64,54607,1.6277929365995e-05
2001-03-11,Sunday,51.86764705882353,17.46031746031746,16.889705882352942,5.352941176470588,136,19,13.970588235294118,2.2058823529411766,6,117,54615,1.575197505533386e-05
2001-03-12,Monday,91.93589743589743,16.0,16.474358974358974,4.846153846153846,78,12,15.384615384615385,3.8461538461538463,0,74,54634,1.7364973253247954e-05
2001-03-13,Tuesday,81.78947368421052,16.88888888888889,14.855263157894736,4.921052631578948,76,6,7.894736842105263,3.9473684210526314,1,70,54638,1.6857363585397478e-05
2001-03-14,Wednesday,106.43589743589743,16.44444444444444,14.23076923076923,4.82051282051282,78,5,6.41025641025641,0.0,2,72,54644,1.6892557702161684e-05
2001-03-15,Thursday,69.01351351351352,15.11111111111111,16.81081081081081,5.162162162162162,74,13,17.56756756756757,1.3513513513513513,3,63,54650,1.557824979599911e-05
2001-03-16,Friday,46.85294117647059,14.222222222222221,16.294117647058822,5.676470588235294,68,20,29.411764705882355,2.941176470588235,4,53,54661,1.4259010349351134e-05
2001-03-17,Saturday,60.1,13.77777777777778,17.0,5.542857142857143,70,17,24.285714285714285,2.857142857142857,5,57,54676,1.4892927688304087e-05
2001-03-18,Sunday,67.19285714285714,16.326530612244895,16.742857142857144,5.271428571428571,140,23,16.428571428571427,4.285714285714286,6,121,54689,1.580364816116064e-05
2001-03-19,Monday,89.94871794871794,16.0,16.115384615384617,4.846153846153846,78,11,14.102564102564102,3.8461538461538463,0,70,54708,1.6404107213495237e-05
2001-03-20,Tuesday,61.98717948717949,16.88888888888889,16.794871794871796,4.794871794871795,78,6,7.6923076923076925,2.564102564102564,1,70,54716,1.64017087768824e-05
2001-03-21,Wednesday,75.93589743589743,16.0,15.628205128205128,4.846153846153846,78,10,12.82051282051282,3.8461538461538463,2,69,54724,1.616503516949391e-05
2001-03-22,Thursday,51.90277777777778,14.222222222222225,16.77777777777778,5.361111111111111,72,10,13.88888888888889,6.944444444444445,3,60,54733,1.5225427682263594e-05
2001-03-23,Friday,39.794117647058826,14.222222222222221,17.191176470588236,5.676470588235294,68,9,13.23529411764706,0.0,4,54,54745,1.4505756636383662e-05
2001-03-24,Saturday,54.52857142857143,12.0,16.82857142857143,5.6571428571428575,70,9,12.857142857142856,2.857142857142857,5,55,54759,1.4348587185928993e-05
2001-03-25,Sunday,67.52857142857142,16.099773242630388,18.65714285714286,5.285714285714286,140,16,11.428571428571429,2.857142857142857,6,117,54774,1.5257499647903855e-05
2001-03-26,Monday,82.66666666666667,16.0,16.03846153846154,4.846153846153846,78,10,12.82051282051282,5.128205128205128,0,74,54797,1.7313319136411642e-05
2001-03-27,Tuesday,63.56410256410256,16.0,15.602564102564102,4.846153846153846,78,9,11.538461538461538,3.8461538461538463,1,73,54801,1.707810871877221e-05
2001-03-28,Wednesday,59.96153846153846,16.0,15.923076923076923,4.846153846153846,78,6,7.6923076923076925,3.8461538461538463,2,66,54806,1.5439073206470937e-05
2001-03-29,Thursday,65.97368421052632,18.66666666666667,16.57894736842105,4.815789473684211,76,13,17.105263157894736,10.526315789473683,3,72,54818,1.728206831793629e-05
2001-03-30,Friday,35.22857142857143,11.555555555555554,14.657142857142857,5.685714285714286,70,19,27.142857142857142,4.285714285714286,4,56,54822,1.45926817700923e-05
2001-03-31,Saturday,55.94444444444444,13.777777777777775,15.98611111111111,5.388888888888889,72,20,27.77777777777778,2.7777777777777777,5,57,54836,1.443698786685146e-05
2001-04-01,Sunday,55.964285714285715,16.553287981859413,16.37857142857143,5.371428571428571,140,31,22.142857142857142,2.142857142857143,6,119,54851,1.5496526954841296e-05
2001-04-02,Monday,90.35897435897436,16.88888888888889,15.256410256410257,4.794871794871795,78,18,23.076923076923077,2.564102564102564,0,69,54872,1.612143506005585e-05
2001-04-03,Tuesday,61.148648648648646,16.0,15.837837837837839,5.108108108108108,74,8,10.81081081081081,1.3513513513513513,1,67,54881,1.6497611293624486e-05
2001-04-04,Wednesday,82.17948717948718,17.77777777777778,15.128205128205128,4.743589743589744,78,15,19.230769230769234,3.8461538461538463,2,70,54888,1.63503114967916e-05
2001-04-05,Thursday,74.15789473684211,16.88888888888889,16.657894736842106,4.921052631578948,76,18,23.684210526315788,5.263157894736842,3,68,54896,1.6298762061083927e-05
2001-04-06,Friday,85.88888888888889,16.88888888888889,16.194444444444443,5.194444444444445,72,12,16.666666666666664,1.3888888888888888,4,62,54904,1.5683941263134037e-05
2001-04-07,Saturday,54.23529411764706,13.333333333333334,17.63235294117647,5.735294117647059,68,7,10.294117647058822,1.4705882352941175,5,48,54914,1.285432408750367e-05
2001-04-08,Sunday,68.06428571428572,17.913832199546487,17.728571428571428,5.171428571428572,140,19,13.571428571428571,1.4285714285714286,6,114,54934,1.4822982384055673e-05
2001-04-09,Monday,75.17948717948718,16.0,15.512820512820513,4.846153846153846,78,11,14.102564102564102,6.41025641025641,0,66,54960,1.539581233904378e-05
2001-04-10,Tuesday,68.06410256410257,16.88888888888889,16.435897435897434,4.794871794871795,78,9,11.538461538461538,8.974358974358974,1,72,54972,1.6791765318287912e-05
2001-04-11,Wednesday,76.73076923076923,16.0,15.846153846153847,4.846153846153846,78,7,8.974358974358974,3.8461538461538463,2,69,54978,1.6090352224806007e-05
2001-04-12,Thursday,68.93589743589743,16.88888888888889,15.5,4.794871794871795,78,18,23.076923076923077,7.6923076923076925,3,70,54987,1.6320873978138422e-05
2001-04-13,Friday,53.628571428571426,12.88888888888889,15.514285714285714,5.6,70,9,12.857142857142856,0.0,4,56,54995,1.454677697972543e-05
2001-04-14,Saturday,54.68571428571428,15.111111111111112,15.342857142857143,5.457142857142857,70,18,25.71428571428571,4.285714285714286,5,54,55009,1.4023679242098046e-05
2001-04-15,Sunday,62.542857142857144,17.460317460317455,14.907142857142857,5.2,140,33,23.57142857142857,0.0,6,119,55025,1.5447523852794184e-05
2001-04-16,Monday,86.71794871794872,15.111111111111109,15.948717948717949,4.897435897435898,78,11,14.102564102564102,1.282051282051282,0,74,55046,1.7235002520036856e-05
2001-04-17,Tuesday,81.10526315789474,16.0,14.75,4.973684210526316,76,11,14.473684210526317,3.9473684210526314,1,69,55050,1.649218413882117e-05
2001-04-18,Wednesday,89.02564102564102,18.66666666666667,14.756410256410257,4.6923076923076925,78,9,11.538461538461538,3.8461538461538463,2,71,55057,1.653298236838931e-05
2001-04-19,Thursday,48.54054054054054,16.88888888888889,17.256756756756758,5.324324324324325,74,11,14.864864864864865,5.405405405405405,3,59,55064,1.4479465663542373e-05
2001-04-20,Friday,52.05714285714286,13.333333333333336,17.37142857142857,5.571428571428571,70,15,21.428571428571427,2.857142857142857,4,54,55079,1.4005856522968308e-05
2001-04-21,Saturday,52.07142857142857,14.22222222222222,18.87142857142857,5.514285714285714,70,10,14.285714285714285,5.714285714285714,5,56,55095,1.4520373899627915e-05
2001-04-22,Sunday,58.52238805970149,15.873015873015872,18.171641791044777,5.537313432835821,134,25,18.65671641791045,4.477611940298507,6,101,55109,1.3677100714648824e-05
2001-04-23,Monday,80.85897435897436,17.77777777777778,15.423076923076923,4.743589743589744,78,15,19.230769230769234,5.128205128205128,0,74,55142,1.72049970751505e-05
2001-04-24,Tuesday,82.55128205128206,16.88888888888889,17.166666666666668,4.794871794871795,78,7,8.974358974358974,0.0,1,72,55146,1.673878292309366e-05
2001-04-25,Wednesday,81.7948717948718,16.0,15.846153846153847,4.846153846153846,78,17,21.794871794871796,2.564102564102564,2,73,55152,1.696941971093407e-05
2001-04-26,Thursday,78.59210526315789,17.333333333333336,16.07894736842105,4.894736842105263,76,13,17.105263157894736,3.9473684210526314,3,62,55157,1.4790316255130093e-05
2001-04-27,Friday,44.10606060606061,12.444444444444445,15.803030303030303,5.96969696969697,66,11,16.666666666666664,3.0303030303030303,4,49,55171,1.3456784224035135e-05
2001-04-28,Saturday,52.41428571428571,14.22222222222222,14.485714285714286,5.514285714285714,70,22,31.428571428571427,2.857142857142857,5,52,55188,1.3460483127802111e-05
2001-04-29,Sunday,71.87349397590361,16.257088846880908,17.14457831325301,5.337349397590361,166,34,20.481927710843372,4.216867469879518,6,143,55206,1.5604205759021304e-05
2001-04-30,Monday,86.0,16.88888888888889,16.625,5.194444444444445,72,10,13.88888888888889,4.166666666666666,0,66,55229,1.659756046038615e-05
2001-05-01,Tuesday,78.57894736842105,15.111111111111109,16.18421052631579,5.026315789473684,76,9,11.842105263157894,3.9473684210526314,1,69,55235,1.6436946444140585e-05
2001-05-02,Wednesday,61.88157894736842,14.222222222222223,16.30263157894737,5.078947368421052,76,10,13.157894736842104,6.578947368421052,2,66,55242,1.5720304345092123e-05
2001-05-03,Thursday,89.6842105263158,15.111111111111109,16.026315789473685,5.026315789473684,76,12,15.789473684210526,6.578947368421052,3,62,55252,1.4764885862669415e-05
2001-05-04,Friday,40.720588235294116,15.111111111111112,16.514705882352942,5.617647058823529,68,15,22.058823529411764,2.941176470588235,4,55,55266,1.4635101679364613e-05
2001-05-05,Saturday,36.63636363636363,13.333333333333334,17.515151515151516,5.909090909090909,66,16,24.242424242424242,3.0303030303030303,5,56,55279,1.5349135268091834e-05
2001-05-06,Sunday,52.007462686567166,19.274376417233555,15.932835820895523,5.313432835820896,134,31,23.134328358208954,5.970149253731343,6,116,55289,1.5657212859538873e-05
2001-05-07,Monday,66.2948717948718,16.88888888888889,15.833333333333334,4.794871794871795,78,13,16.666666666666664,7.6923076923076925,0,73,55307,1.692186225789567e-05
2001-05-08,Tuesday,65.1842105263158,16.88888888888889,16.263157894736842,4.921052631578948,76,6,7.894736842105263,6.578947368421052,1,66,55312,1.5700409542804074e-05
2001-05-09,Wednesday,72.73684210526316,18.66666666666667,15.907894736842104,4.815789473684211,76,13,17.105263157894736,6.578947368421052,2,68,55322,1.617325552411813e-05
2001-05-10,Thursday,60.432432432432435,17.777777777777775,15.35135135135135,5.0,74,15,20.27027027027027,8.108108108108109,3,60,55330,1.4654090200809882e-05
2001-05-11,Friday,66.17647058823529,14.666666666666666,15.867647058823529,5.647058823529412,68,14,20.588235294117645,7.352941176470589,4,58,55344,1.5411628658401783e-05
2001-05-12,Saturday,60.611111111111114,13.333333333333332,16.76388888888889,5.416666666666667,72,11,15.277777777777779,4.166666666666666,5,61,55354,1.5305528457242877e-05
2001-05-13,Sunday,59.27857142857143,16.553287981859413,17.07857142857143,5.257142857142857,140,20,14.285714285714285,3.571428571428571,6,115,55365,1.4836603836874767e-05
2001-05-14,Monday,82.35897435897436,18.66666666666667,16.243589743589745,4.6923076923076925,78,12,15.384615384615385,3.8461538461538463,0,75,55390,1.73594233893927e-05
2001-05-15,Tuesday,73.10810810810811,18.666666666666668,16.2972972972973,4.945945945945946,74,1,1.3513513513513513,4.054054054054054,1,68,55393,1.6589080189174064e-05
2001-05-16,Wednesday,91.84615384615384,16.88888888888889,15.384615384615385,4.794871794871795,78,8,10.256410256410255,1.282051282051282,2,74,55399,1.7125181839346355e-05
2001-05-17,Thursday,59.52777777777778,15.11111111111111,17.77777777777778,5.305555555555555,72,8,11.11111111111111,5.555555555555555,3,54,55403,1.3537173077270183e-05
2001-05-18,Friday,54.30555555555556,12.888888888888888,15.944444444444445,5.444444444444445,72,11,15.277777777777779,4.166666666666666,4,61,55421,1.5287025174973788e-05
2001-05-19,Saturday,49.916666666666664,13.777777777777775,17.458333333333332,5.388888888888889,72,10,13.88888888888889,4.166666666666666,5,67,55432,1.6787335033113645e-05
2001-05-20,Sunday,71.67142857142858,18.59410430839003,15.807142857142857,5.128571428571429,140,25,17.857142857142858,3.571428571428571,6,120,55437,1.546156641129313e-05
2001-05-21,Monday,97.75641025641026,16.88888888888889,15.102564102564102,4.794871794871795,78,15,19.230769230769234,1.282051282051282,0,74,55457,1.7107271376344713e-05
2001-05-22,Tuesday,78.97368421052632,16.0,16.026315789473685,4.973684210526316,76,7,9.210526315789473,2.631578947368421,1,71,55461,1.6844458742463883e-05
2001-05-23,Wednesday,54.5,16.0,16.407894736842106,4.973684210526316,76,16,21.052631578947366,7.894736842105263,2,61,55466,1.447069518168551e-05
2001-05-24,Thursday,69.0945945945946,15.11111111111111,16.256756756756758,5.162162162162162,74,12,16.216216216216218,2.7027027027027026,3,63,55481,1.5344917203211033e-05
2001-05-25,Friday,46.385714285714286,12.88888888888889,15.614285714285714,5.6,70,12,17.142857142857142,2.857142857142857,4,54,55492,1.3901617736404733e-05
2001-05-26,Saturday,40.214285714285715,12.88888888888889,15.642857142857142,5.6,70,18,25.71428571428571,1.4285714285714286,5,55,55508,1.4154973800430311e-05
2001-05-27,Sunday,70.71428571428571,18.59410430839003,17.557142857142857,5.128571428571429,140,14,10.0,9.285714285714286,6,119,55523,1.5308971057039425e-05
2001-05-28,Monday,103.34615384615384,16.88888888888889,16.153846153846153,4.794871794871795,78,17,21.794871794871796,0.0,0,74,55544,1.7080475815892782e-05
2001-05-29,Tuesday,63.1578947368421,16.88888888888889,16.355263157894736,4.921052631578948,76,12,15.789473684210526,3.9473684210526314,1,68,55548,1.6107453771607675e-05
2001-05-30,Wednesday,57.62820512820513,15.111111111111109,16.666666666666668,4.897435897435898,78,4,5.128205128205128,3.8461538461538463,2,68,55556,1.5692182154850453e-05
2001-05-31,Thursday,70.43589743589743,18.66666666666667,15.692307692307692,5.3076923076923075,78,12,15.384615384615385,1.282051282051282,3,67,55566,1.545863223867759e-05
2001-06-01,Friday,38.15714285714286,13.333333333333336,17.2,5.571428571428571,70,15,21.428571428571427,7.142857142857142,4,62,55577,1.5936705574505385e-05
2001-06-02,Saturday,82.41666666666667,15.11111111111111,16.666666666666668,5.305555555555555,72,10,13.88888888888889,1.3888888888888888,5,61,55585,1.5241921781455829e-05
2001-06-03,Sunday,58.32857142857143,16.78004535147392,17.014285714285716,5.242857142857143,140,15,10.714285714285714,5.714285714285714,6,117,55596,1.5031913909531004e-05
2001-06-04,Monday,75.0,16.88888888888889,16.592105263157894,4.921052631578948,76,9,11.842105263157894,3.9473684210526314,0,66,55619,1.5613748047098634e-05
2001-06-05,Tuesday,122.11538461538461,16.0,15.26923076923077,4.846153846153846,78,13,16.666666666666664,1.282051282051282,1,73,55629,1.6823912633652157e-05
2001-06-06,Wednesday,68.33333333333333,17.77777777777778,14.102564102564102,4.743589743589744,78,16,20.51282051282051,0.0,2,71,55634,1.636151292836054e-05
2001-06-07,Thursday,56.542857142857144,13.333333333333336,16.014285714285716,5.571428571428571,70,11,15.714285714285714,4.285714285714286,3,56,55641,1.4377886810086088e-05
2001-06-08,Friday,64.47222222222223,13.777777777777775,14.25,5.388888888888889,72,13,18.055555555555554,2.7777777777777777,4,63,55655,1.5721857874404815e-05
2001-06-09,Saturday,37.84285714285714,13.333333333333336,17.0,5.571428571428571,70,20,28.57142857142857,2.857142857142857,5,52,55664,1.3345378392805814e-05
2001-06-10,Sunday,67.1,17.687074829931976,16.957142857142856,5.185714285714286,140,24,17.142857142857142,1.4285714285714286,6,116,55682,1.4880417883183589e-05
2001-06-11,Monday,73.53846153846153,16.0,15.935897435897436,4.846153846153846,78,9,11.538461538461538,5.128205128205128,0,71,55706,1.6340365674369192e-05
2001-06-12,Tuesday,69.84615384615384,16.88888888888889,14.794871794871796,4.794871794871795,78,8,10.256410256410255,2.564102564102564,1,73,55713,1.6798546764622904e-05
2001-06-13,Wednesday,68.02631578947368,17.77777777777778,15.25,4.868421052631579,76,10,13.157894736842104,7.894736842105263,2,66,55718,1.5586005467381796e-05
2001-06-14,Thursday,75.55405405405405,15.11111111111111,15.594594594594595,5.162162162162162,74,8,10.81081081081081,4.054054054054054,3,64,55728,1.5519395364356605e-05
2001-06-15,Friday,45.25,14.222222222222221,17.529411764705884,5.676470588235294,68,14,20.588235294117645,2.941176470588235,4,50,55738,1.3191971682641265e-05
2001-06-16,Saturday,68.29166666666667,13.777777777777775,17.819444444444443,5.388888888888889,72,10,13.88888888888889,6.944444444444445,5,58,55756,1.444787207754422e-05
2001-06-17,Sunday,53.77536231884058,17.233560090702948,16.52173913043478,5.2898550724637685,138,24,17.391304347826086,1.4492753623188406,6,115,55770,1.4942322634630326e-05
2001-06-18,Monday,85.82051282051282,16.88888888888889,14.5,4.794871794871795,78,14,17.94871794871795,7.6923076923076925,0,77,55793,1.7693608287410376e-05
2001-06-19,Tuesday,116.98717948717949,16.88888888888889,15.179487179487179,4.794871794871795,78,12,15.384615384615385,1.282051282051282,1,71,55794,1.6314593150812097e-05
2001-06-20,Wednesday,63.921052631578945,16.88888888888889,15.513157894736842,4.921052631578948,76,9,11.842105263157894,6.578947368421052,2,68,55801,1.6034423076741693e-05
2001-06-21,Thursday,73.94871794871794,16.0,16.5,4.846153846153846,78,10,12.82051282051282,5.128205128205128,3,69,55809,1.5850765729817497e-05
2001-06-22,Friday,50.32857142857143,12.444444444444446,19.0,5.628571428571429,70,8,11.428571428571429,10.0,4,64,55818,1.63797648480009e-05
2001-06-23,Saturday,61.84285714285714,15.111111111111112,16.82857142857143,5.457142857142857,70,10,14.285714285714285,1.4285714285714286,5,55,55824,1.4074847479834583e-05
2001-06-24,Sunday,48.544117647058826,15.873015873015872,17.375,5.455882352941177,136,26,19.11764705882353,2.941176470588235,6,114,55839,1.5011645876853938e-05
2001-06-25,Monday,69.83333333333333,15.111111111111109,15.820512820512821,4.897435897435898,78,6,7.6923076923076925,8.974358974358974,0,72,55861,1.6524532734410825e-05
2001-06-26,Tuesday,99.83333333333333,17.77777777777778,15.73076923076923,4.743589743589744,78,7,8.974358974358974,3.8461538461538463,1,74,55867,1.6981723534787062e-05
2001-06-27,Wednesday,72.5,16.0,15.076923076923077,4.846153846153846,78,13,16.666666666666664,6.41025641025641,2,73,55871,1.6751041432897853e-05
2001-06-28,Thursday,59.5,16.0,17.875,5.25,72,6,8.333333333333332,2.7777777777777777,3,63,55876,1.565967499463097e-05
2001-06-29,Friday,44.542857142857144,11.555555555555554,16.114285714285714,5.685714285714286,70,14,20.0,0.0,4,60,55885,1.5337619345850534e-05
2001-06-30,Saturday,49.43939393939394,11.555555555555555,17.59090909090909,6.03030303030303,66,8,12.121212121212121,1.5151515151515151,5,43,55895,1.1656054235891431e-05
2001-07-01,Sunday,56.528985507246375,16.326530612244895,17.17391304347826,5.3478260869565215,138,23,16.666666666666664,2.898550724637681,6,109,55918,1.4125238250004795e-05
2001-07-02,Monday,82.3076923076923,16.88888888888889,16.102564102564102,4.794871794871795,78,16,20.51282051282051,2.564102564102564,0,76,55947,1.741575016281435e-05
2001-07-03,Tuesday,76.51282051282051,15.111111111111109,16.025641025641026,4.897435897435898,78,13,16.666666666666664,3.8461538461538463,1,69,55949,1.5811102693799436e-05
2001-07-04,Wednesday,80.30263157894737,16.88888888888889,15.789473684210526,4.921052631578948,76,21,27.631578947368425,6.578947368421052,2,70,55958,1.6459713205957098e-05
2001-07-05,Thursday,67.14473684210526,17.77777777777778,18.06578947368421,5.657894736842105,76,13,17.105263157894736,3.9473684210526314,3,57,55964,1.3401472375098277e-05
2001-07-06,Friday,54.72222222222222,12.888888888888888,16.84722222222222,5.444444444444445,72,16,22.22222222222222,2.7777777777777777,4,60,55983,1.4885471184704881e-05
2001-07-07,Saturday,59.01428571428571,16.44444444444444,17.685714285714287,5.371428571428571,70,8,11.428571428571429,2.857142857142857,5,57,55995,1.4542114729631473e-05
2001-07-08,Sunday,55.732142857142854,16.257088846880908,15.702380952380953,5.273809523809524,168,30,17.857142857142858,1.1904761904761905,6,152,56008,1.6154154848627066e-05
2001-07-09,Monday,84.51282051282051,16.88888888888889,15.0,4.794871794871795,78,13,16.666666666666664,1.282051282051282,0,75,56024,1.7162974109996814e-05
2001-07-10,Tuesday,59.41891891891892,16.0,15.837837837837839,5.108108108108108,74,17,22.972972972972975,8.108108108108109,1,66,56027,1.5918965711030253e-05
2001-07-11,Wednesday,80.84615384615384,17.77777777777778,15.794871794871796,4.743589743589744,78,16,20.51282051282051,5.128205128205128,2,74,56035,1.69308101850263e-05
2001-07-12,Thursday,54.30555555555556,13.333333333333332,18.055555555555557,5.416666666666667,72,8,11.11111111111111,6.944444444444445,3,65,56039,1.6109812412387405e-05
2001-07-13,Friday,56.38235294117647,14.222222222222221,14.705882352941176,5.676470588235294,68,17,25.0,4.411764705882353,4,57,56046,1.4956201943361651e-05
2001-07-14,Saturday,44.40909090909091,13.777777777777777,17.484848484848484,5.878787878787879,66,14,21.21212121212121,0.0,5,51,56057,1.3784670473398019e-05
2001-07-15,Sunday,64.21014492753623,17.233560090702948,16.007246376811594,5.2898550724637685,138,19,13.768115942028986,2.898550724637681,6,116,56072,1.4991077724085596e-05
2001-07-16,Monday,75.1842105263158,16.0,16.105263157894736,4.973684210526316,76,10,13.157894736842104,1.3157894736842104,0,68,56094,1.595066927131713e-05
2001-07-17,Tuesday,75.28205128205128,17.77777777777778,14.487179487179487,4.743589743589744,78,13,16.666666666666664,5.128205128205128,1,71,56102,1.6225026028598095e-05
2001-07-18,Wednesday,60.729729729729726,16.88888888888889,15.445945945945946,5.054054054054054,74,14,18.91891891891892,4.054054054054054,2,70,56109,1.6859076902920137e-05
2001-07-19,Thursday,67.8108108108108,16.0,16.445945945945947,5.108108108108108,74,14,18.91891891891892,1.3513513513513513,3,66,56113,1.5894567959151925e-05
2001-07-20,Friday,71.95833333333333,14.222222222222225,16.38888888888889,5.361111111111111,72,10,13.88888888888889,4.166666666666666,4,59,56121,1.460138708227659e-05
2001-07-21,Saturday,41.529411764705884,11.11111111111111,17.985294117647058,5.882352941176471,68,10,14.705882352941178,2.941176470588235,5,48,56134,1.2574951953204412e-05
2001-07-22,Sunday,58.66428571428571,15.646258503401363,17.34285714285714,5.314285714285714,140,20,14.285714285714285,3.571428571428571,6,114,56154,1.4500938744981912e-05
2001-07-23,Monday,83.55263157894737,16.0,15.31578947368421,4.973684210526316,76,18,23.684210526315788,5.263157894736842,0,69,56180,1.6160461673942776e-05
2001-07-24,Tuesday,64.90789473684211,15.111111111111109,16.13157894736842,5.026315789473684,76,6,7.894736842105263,3.9473684210526314,1,67,56187,1.569008751790309e-05
2001-07-25,Wednesday,91.28205128205128,17.77777777777778,14.243589743589743,4.743589743589744,78,12,15.384615384615385,8.974358974358974,2,70,56196,1.5969746911450948e-05
2001-07-26,Thursday,53.80555555555556,15.11111111111111,16.02777777777778,5.305555555555555,72,15,20.833333333333336,4.166666666666666,3,64,56204,1.5815402620612214e-05
2001-07-27,Friday,60.785714285714285,13.77777777777778,18.12857142857143,5.542857142857143,70,10,14.285714285714285,2.857142857142857,4,57,56212,1.448597655813197e-05
2001-07-28,Saturday,38.614285714285714,14.22222222222222,16.085714285714285,5.514285714285714,70,16,22.857142857142858,4.285714285714286,5,57,56225,1.4482627199390205e-05
2001-07-29,Sunday,60.833333333333336,17.233560090702948,15.72463768115942,5.2898550724637685,138,26,18.84057971014493,2.1739130434782608,6,123,56238,1.5848791703582756e-05
2001-07-30,Monday,86.88461538461539,16.88888888888889,14.756410256410257,4.794871794871795,78,19,24.358974358974358,1.282051282051282,0,73,56253,1.663728931607978e-05
2001-07-31,Tuesday,78.55263157894737,17.77777777777778,14.763157894736842,4.868421052631579,76,10,13.157894736842104,0.0,1,72,56258,1.683971028213999e-05
2001-08-01,Wednesday,71.21794871794872,16.0,16.23076923076923,4.846153846153846,78,8,10.256410256410255,7.6923076923076925,2,75,56262,1.709037114817215e-05
2001-08-02,Thursday,74.11842105263158,17.77777777777778,16.63157894736842,4.868421052631579,76,13,17.105263157894736,6.578947368421052,3,70,56265,1.63699036981951e-05
2001-08-03,Friday,40.55714285714286,12.0,17.114285714285714,5.6571428571428575,70,11,15.714285714285714,5.714285714285714,4,62,56271,1.5740155421341113e-05
2001-08-04,Saturday,38.354838709677416,13.333333333333336,18.387096774193548,6.290322580645161,62,11,17.741935483870968,0.0,5,40,56279,1.1463623915182939e-05
2001-08-05,Sunday,51.385714285714286,17.687074829931976,16.257142857142856,5.185714285714286,140,21,15.0,10.714285714285714,6,111,56301,1.4082469989114631e-05
2001-08-06,Monday,58.391891891891895,16.88888888888889,15.121621621621621,5.054054054054054,74,10,13.513513513513514,2.7027027027027026,0,68,56330,1.631313543260996e-05
2001-08-07,Tuesday,72.8974358974359,16.88888888888889,15.987179487179487,4.794871794871795,78,5,6.41025641025641,2.564102564102564,1,71,56336,1.6157632956837728e-05
2001-08-08,Wednesday,66.55263157894737,16.0,16.0,4.973684210526316,76,9,11.842105263157894,5.263157894736842,2,67,56343,1.5646645499324157e-05
2001-08-09,Thursday,75.72222222222223,16.0,16.916666666666668,5.25,72,8,11.11111111111111,6.944444444444445,3,57,56352,1.4048599280711716e-05
2001-08-10,Friday,42.6764705882353,14.222222222222221,17.676470588235293,5.676470588235294,68,10,14.705882352941178,5.88235294117647,4,55,56367,1.4349238551133904e-05
2001-08-11,Saturday,54.044117647058826,12.88888888888889,16.86764705882353,5.764705882352941,68,11,16.176470588235293,4.411764705882353,5,54,56380,1.4085094839638587e-05
2001-08-12,Sunday,59.42857142857143,18.367346938775512,16.021428571428572,5.457142857142857,140,37,26.42857142857143,1.4285714285714286,6,118,56394,1.4945865568272207e-05
2001-08-13,Monday,82.3157894736842,16.0,15.013157894736842,4.973684210526316,76,13,17.105263157894736,5.263157894736842,0,68,56416,1.5859629220527212e-05
2001-08-14,Tuesday,81.62820512820512,17.77777777777778,15.5,4.743589743589744,78,6,7.6923076923076925,3.8461538461538463,1,72,56424,1.6359650557864083e-05
2001-08-15,Wednesday,76.5,16.88888888888889,17.43421052631579,4.921052631578948,76,9,11.842105263157894,10.526315789473683,2,68,56430,1.5855694526054638e-05
2001-08-16,Thursday,75.8157894736842,15.111111111111109,16.894736842105264,5.026315789473684,76,11,14.473684210526317,3.9473684210526314,3,69,56438,1.608658593221066e-05
2001-08-17,Friday,46.111111111111114,13.333333333333332,17.125,5.416666666666667,72,8,11.11111111111111,2.7777777777777777,4,58,56445,1.4271513075658703e-05
2001-08-18,Saturday,41.263888888888886,13.777777777777775,14.98611111111111,5.388888888888889,72,22,30.555555555555557,2.7777777777777777,5,56,56459,1.3775975093037032e-05
2001-08-19,Sunday,69.0,16.099773242630388,17.268115942028984,5.36231884057971,138,27,19.565217391304348,4.3478260869565215,6,109,56475,1.3985924257879914e-05
